station_id,time,AtomsphericPressure,WindDirection,WindSpeed,WaveHeight
M4,2017-05-08T01:00:00Z,,46.0,14.943,
M4,2017-05-08T02:00:00Z,,50.0,14.943,
M4,2017-05-08T03:00:00Z,,52.0,10.531,
M4,2017-05-08T04:00:00Z,,46.0,11.954,
M4,2017-05-08T05:00:00Z,,47.0,9.962,
M4,2017-05-08T06:00:00Z,,62.0,8.396,
M4,2017-05-08T07:00:00Z,,56.0,8.681,
M4,2017-05-08T08:00:00Z,,71.0,7.542,
M4,2017-05-08T09:00:00Z,,98.0,6.689,
M4,2017-05-08T10:00:00Z,,114.0,6.404,
M4,2017-05-08T11:00:00Z,,98.0,7.969,
M4,2017-05-08T12:00:00Z,,99.0,7.258,
M4,2017-05-08T13:00:00Z,,82.0,7.827,
M4,2017-05-08T14:00:00Z,,64.0,8.112,
M4,2017-05-08T15:00:00Z,,68.0,11.242,
M4,2017-05-08T16:00:00Z,,72.0,13.092,
M4,2017-05-08T17:00:00Z,,71.0,13.235,
M4,2017-05-08T18:00:00Z,,75.0,13.519,
M4,2017-05-08T19:00:00Z,,72.0,13.946,
M4,2017-05-08T20:00:00Z,,67.0,14.089,
M4,2017-05-08T21:00:00Z,,67.0,12.523,
M4,2017-05-08T22:00:00Z,,62.0,13.092,
M4,2017-05-08T23:00:00Z,,65.0,12.381,
M4,2017-05-09T00:00:00Z,,78.0,9.677,
M4,2017-05-09T01:00:00Z,,152.0,9.535,
M4,2017-05-09T02:00:00Z,,156.0,9.392,
M4,2017-05-09T03:00:00Z,,162.0,8.681,
M4,2017-05-09T04:00:00Z,,152.0,8.396,
M4,2017-05-09T05:00:00Z,,148.0,11.242,
M4,2017-05-09T06:00:00Z,,151.0,11.954,
M4,2017-05-09T07:00:00Z,,157.0,11.527,
M4,2017-05-09T08:00:00Z,,170.0,10.673,
M4,2017-05-09T09:00:00Z,,167.0,9.25,
M4,2017-05-09T10:00:00Z,,163.0,7.542,
M4,2017-05-09T11:00:00Z,,147.0,8.112,
M4,2017-05-09T12:00:00Z,,135.0,7.115,
M4,2017-05-09T13:00:00Z,,150.0,5.977,
M4,2017-05-09T14:00:00Z,,157.0,3.131,
M4,2017-05-09T15:00:00Z,,177.0,3.558,
M4,2017-05-09T16:00:00Z,,249.0,2.989,
M4,2017-05-09T17:00:00Z,,277.0,3.842,
M4,2017-05-09T18:00:00Z,,291.0,4.696,
M4,2017-05-09T19:00:00Z,,325.0,4.981,
M4,2017-05-09T20:00:00Z,,349.0,4.696,
M4,2017-05-09T21:00:00Z,,358.0,5.123,
M4,2017-05-09T22:00:00Z,,12.0,4.127,
M4,2017-05-09T23:00:00Z,,2.0,3.985,
M4,2017-05-10T00:00:00Z,,330.0,2.704,
M4,2017-05-10T01:00:00Z,,322.0,2.419,
M4,2017-05-10T02:00:00Z,,322.0,1.138,
M4,2017-05-10T03:00:00Z,,16.0,5.977,
M4,2017-05-10T04:00:00Z,,12.0,5.55,
M4,2017-05-10T05:00:00Z,,46.0,4.127,
M4,2017-05-10T06:00:00Z,,207.0,0.712,
M4,2017-05-10T07:00:00Z,,218.0,2.135,
M4,2017-05-10T08:00:00Z,,204.0,3.273,
M4,2017-05-10T09:00:00Z,,214.0,3.273,
M4,2017-05-10T10:00:00Z,,354.0,5.408,
M4,2017-05-10T11:00:00Z,,4.0,4.839,
M4,2017-05-10T12:00:00Z,,17.0,3.273,
M4,2017-05-10T13:00:00Z,,0.0,1.992,
M4,2017-05-10T14:00:00Z,,69.0,1.281,
M4,2017-05-10T15:00:00Z,,126.0,1.565,
M4,2017-05-10T16:00:00Z,,94.0,2.562,
M4,2017-05-10T17:00:00Z,,77.0,3.273,
M4,2017-05-10T18:00:00Z,,144.0,1.992,
M4,2017-05-10T19:00:00Z,,146.0,3.7,
M4,2017-05-10T20:00:00Z,,133.0,4.839,
M4,2017-05-10T21:00:00Z,,154.0,5.692,
M4,2017-05-10T22:00:00Z,,179.0,6.689,
M4,2017-05-10T23:00:00Z,,181.0,6.119,
M4,2017-05-11T00:00:00Z,,197.0,5.408,
M4,2017-05-11T01:00:00Z,,223.0,7.115,
M4,2017-05-11T02:00:00Z,,205.0,6.831,
M4,2017-05-11T03:00:00Z,,191.0,5.835,
M4,2017-05-11T04:00:00Z,,190.0,6.831,
M4,2017-05-11T05:00:00Z,,194.0,10.246,
M4,2017-05-11T06:00:00Z,,189.0,8.681,
M4,2017-05-11T07:00:00Z,,186.0,8.823,
M4,2017-05-11T08:00:00Z,,173.0,7.827,
M4,2017-05-11T09:00:00Z,,185.0,8.823,
M4,2017-05-11T10:00:00Z,,203.0,8.396,
M4,2017-05-11T11:00:00Z,,193.0,9.108,
M4,2017-05-11T12:00:00Z,,190.0,8.823,
M4,2017-05-11T13:00:00Z,,195.0,6.262,
M4,2017-05-11T14:00:00Z,,198.0,4.269,
M4,2017-05-11T15:00:00Z,,218.0,3.558,
M4,2017-05-11T16:00:00Z,,248.0,3.273,
M4,2017-05-11T17:00:00Z,,279.0,3.7,
M4,2017-05-11T18:00:00Z,,274.0,3.842,
M4,2017-05-11T19:00:00Z,,327.0,1.708,
M4,2017-05-11T20:00:00Z,,32.0,2.704,
M4,2017-05-11T21:00:00Z,,65.0,4.269,
M4,2017-05-11T22:00:00Z,,78.0,5.692,
M4,2017-05-11T23:00:00Z,,85.0,4.981,
M4,2017-05-12T00:00:00Z,,94.0,4.554,
M4,2017-05-12T01:00:00Z,,26.0,1.565,
M4,2017-05-12T02:00:00Z,,325.0,2.419,
M4,2017-05-12T03:00:00Z,,1.0,2.989,
M4,2017-05-12T04:00:00Z,,339.0,4.981,
M4,2017-05-12T05:00:00Z,,342.0,4.839,
M4,2017-05-12T06:00:00Z,,335.0,6.831,
M4,2017-05-12T07:00:00Z,,334.0,5.835,
M4,2017-05-12T08:00:00Z,,331.0,6.119,
M4,2017-05-12T09:00:00Z,,336.0,6.546,
M4,2017-05-12T10:00:00Z,,359.0,6.262,
M4,2017-05-12T11:00:00Z,,17.0,4.696,
M4,2017-05-12T12:00:00Z,,40.0,2.704,
M4,2017-05-12T13:00:00Z,,350.0,2.562,
M4,2017-05-12T14:00:00Z,,5.0,2.846,
M4,2017-05-12T15:00:00Z,,8.0,2.419,
M4,2017-05-12T16:00:00Z,,310.0,2.989,
M4,2017-05-12T17:00:00Z,,315.0,3.842,
M4,2017-05-12T18:00:00Z,,316.0,2.704,
M4,2017-05-12T19:00:00Z,,331.0,3.273,
M4,2017-05-12T20:00:00Z,,314.0,3.842,
M4,2017-05-12T21:00:00Z,,346.0,3.415,
M4,2017-05-12T22:00:00Z,,352.0,2.704,
M4,2017-05-12T23:00:00Z,,341.0,2.989,
M4,2017-05-13T00:00:00Z,,337.0,3.842,
M4,2017-05-13T01:00:00Z,,347.0,2.419,
M4,2017-05-13T02:00:00Z,,311.0,2.419,
M4,2017-05-13T03:00:00Z,,349.0,1.85,
M4,2017-05-13T04:00:00Z,,275.0,0.854,
M4,2017-05-13T05:00:00Z,,173.0,0.854,
M4,2017-05-13T06:00:00Z,,186.0,3.131,
M4,2017-05-13T07:00:00Z,,165.0,4.839,
M4,2017-05-13T08:00:00Z,,161.0,7.685,
M4,2017-05-13T09:00:00Z,,171.0,11.385,
M4,2017-05-13T10:00:00Z,,169.0,11.527,
M4,2017-05-13T11:00:00Z,,166.0,11.954,
M4,2017-05-13T12:00:00Z,,145.0,14.089,
M4,2017-05-13T13:00:00Z,,150.0,12.808,
M4,2017-05-13T14:00:00Z,,189.0,17.931,
M4,2017-05-13T15:00:00Z,,209.0,15.512,
M4,2017-05-13T16:00:00Z,,198.0,13.092,
M4,2017-05-13T17:00:00Z,,202.0,16.081,
M4,2017-05-13T18:00:00Z,,203.0,16.935,
M4,2017-05-13T19:00:00Z,,195.0,17.789,
M4,2017-05-13T20:00:00Z,,209.0,14.943,
M4,2017-05-13T21:00:00Z,,219.0,16.793,
M4,2017-05-13T22:00:00Z,,215.0,17.362,
M4,2017-05-13T23:00:00Z,,221.0,18.216,
M4,2017-05-14T00:00:00Z,,223.0,18.358,
M4,2017-05-14T01:00:00Z,,226.0,18.5,
M4,2017-05-14T02:00:00Z,,224.0,17.931,
M4,2017-05-14T03:00:00Z,,219.0,16.793,
M4,2017-05-14T04:00:00Z,,215.0,16.223,
M4,2017-05-14T05:00:00Z,,201.0,18.785,
M4,2017-05-14T06:00:00Z,,216.0,16.366,
M4,2017-05-14T07:00:00Z,,228.0,15.654,
M4,2017-05-14T08:00:00Z,,222.0,15.227,
M4,2017-05-14T09:00:00Z,,213.0,19.639,
M4,2017-05-14T10:00:00Z,,213.0,17.077,
M4,2017-05-14T11:00:00Z,,213.0,18.073,
M4,2017-05-14T12:00:00Z,,213.0,18.216,
M4,2017-05-14T13:00:00Z,,208.0,19.069,
M4,2017-05-14T14:00:00Z,,206.0,15.085,
M4,2017-05-14T15:00:00Z,,210.0,17.789,
M4,2017-05-14T16:00:00Z,,200.0,16.366,
M4,2017-05-14T17:00:00Z,,191.0,16.366,
M4,2017-05-14T18:00:00Z,,197.0,18.5,
M4,2017-05-14T19:00:00Z,,187.0,17.789,
M4,2017-05-14T20:00:00Z,,178.0,15.085,
M4,2017-05-14T21:00:00Z,,170.0,16.081,
M4,2017-05-14T22:00:00Z,,168.0,15.939,
M4,2017-05-14T23:00:00Z,,141.0,13.804,
M4,2017-05-15T00:00:00Z,,147.0,19.923,
M4,2017-05-15T01:00:00Z,,150.0,21.489,
M4,2017-05-15T02:00:00Z,,143.0,20.635,
M4,2017-05-15T03:00:00Z,,128.0,22.627,
M4,2017-05-15T04:00:00Z,,138.0,24.477,
M4,2017-05-15T05:00:00Z,,145.0,25.331,
M4,2017-05-15T06:00:00Z,,151.0,25.473,
M4,2017-05-15T07:00:00Z,,163.0,21.062,
M4,2017-05-15T08:00:00Z,,187.0,23.908,
M4,2017-05-15T09:00:00Z,,194.0,24.62,
M4,2017-05-15T10:00:00Z,,195.0,32.02,
M4,2017-05-15T11:00:00Z,,197.0,23.623,
M4,2017-05-15T12:00:00Z,,200.0,23.481,
M4,2017-05-15T13:00:00Z,,195.0,20.777,
M4,2017-05-15T14:00:00Z,,195.0,21.204,
M4,2017-05-15T15:00:00Z,,197.0,20.493,
M4,2017-05-15T16:00:00Z,,192.0,20.92,
M4,2017-05-15T17:00:00Z,,193.0,20.635,
M4,2017-05-15T18:00:00Z,,186.0,21.631,
M4,2017-05-15T19:00:00Z,,207.0,22.912,
M4,2017-05-15T20:00:00Z,,188.0,23.196,
M4,2017-05-15T21:00:00Z,,177.0,20.635,
M4,2017-05-15T22:00:00Z,,196.0,22.627,
M4,2017-05-15T23:00:00Z,,194.0,26.043,
M4,2017-05-16T00:00:00Z,,192.0,24.335,
M4,2017-05-16T01:00:00Z,,193.0,25.758,
M4,2017-05-16T02:00:00Z,,192.0,22.77,
M4,2017-05-16T03:00:00Z,,192.0,24.335,
M4,2017-05-16T04:00:00Z,,194.0,22.627,
M4,2017-05-16T05:00:00Z,,201.0,22.058,
M4,2017-05-16T06:00:00Z,,259.0,18.785,
M4,2017-05-16T07:00:00Z,,266.0,14.658,
M4,2017-05-16T08:00:00Z,,253.0,17.646,
M4,2017-05-16T09:00:00Z,,256.0,13.235,
M4,2017-05-16T10:00:00Z,,238.0,15.369,
M4,2017-05-16T11:00:00Z,,231.0,18.643,
M4,2017-05-16T12:00:00Z,,235.0,19.354,
M4,2017-05-16T13:00:00Z,,226.0,20.635,
M4,2017-05-16T14:00:00Z,,222.0,21.346,
M4,2017-05-16T15:00:00Z,,221.0,21.773,
M4,2017-05-16T16:00:00Z,,217.0,21.489,
M4,2017-05-16T17:00:00Z,,209.0,21.916,
M4,2017-05-16T18:00:00Z,,207.0,22.485,
M4,2017-05-16T19:00:00Z,,205.0,21.346,
M4,2017-05-16T20:00:00Z,,205.0,22.627,
M4,2017-05-16T21:00:00Z,,202.0,21.062,
M4,2017-05-16T22:00:00Z,,203.0,21.346,
M4,2017-05-16T23:00:00Z,,198.0,22.058,
M4,2017-05-17T00:00:00Z,,198.0,22.343,
M4,2017-05-17T01:00:00Z,,202.0,19.354,
M4,2017-05-17T02:00:00Z,,200.0,21.916,
M4,2017-05-17T03:00:00Z,,214.0,21.489,
M4,2017-05-17T04:00:00Z,,224.0,19.923,
M4,2017-05-17T05:00:00Z,,218.0,18.216,
M4,2017-05-17T06:00:00Z,,225.0,17.646,
M4,2017-05-17T07:00:00Z,,223.0,19.212,
M4,2017-05-17T08:00:00Z,,223.0,18.073,
M4,2017-05-17T09:00:00Z,,227.0,17.789,
M4,2017-05-17T10:00:00Z,,237.0,17.077,
M4,2017-05-17T11:00:00Z,,239.0,14.231,
M4,2017-05-17T12:00:00Z,,229.0,14.089,
M4,2017-05-17T13:00:00Z,,232.0,16.65,
M4,2017-05-17T14:00:00Z,,222.0,16.935,
M4,2017-05-17T15:00:00Z,,222.0,17.219,
M4,2017-05-17T16:00:00Z,,223.0,17.362,
M4,2017-05-17T17:00:00Z,,226.0,18.073,
M4,2017-05-17T18:00:00Z,,227.0,16.65,
M4,2017-05-17T19:00:00Z,,227.0,15.939,
M4,2017-05-17T20:00:00Z,,240.0,13.377,
M4,2017-05-17T21:00:00Z,,246.0,13.092,
M4,2017-05-17T22:00:00Z,,246.0,13.519,
M4,2017-05-17T23:00:00Z,,249.0,13.519,
M4,2017-05-18T00:00:00Z,,226.0,11.669,
M4,2017-05-18T01:00:00Z,,234.0,12.666,
M4,2017-05-18T02:00:00Z,,247.0,12.096,
M4,2017-05-18T03:00:00Z,,227.0,10.958,
M4,2017-05-18T04:00:00Z,,250.0,9.962,
M4,2017-05-18T05:00:00Z,,252.0,10.389,
M4,2017-05-18T06:00:00Z,,252.0,9.819,
M4,2017-05-18T07:00:00Z,,250.0,8.254,
M4,2017-05-18T08:00:00Z,,251.0,9.108,
M4,2017-05-18T09:00:00Z,,260.0,9.962,
M4,2017-05-18T10:00:00Z,,270.0,9.819,
M4,2017-05-18T11:00:00Z,,261.0,7.115,
M4,2017-05-18T12:00:00Z,,267.0,6.546,
M4,2017-05-18T13:00:00Z,,256.0,6.831,
M4,2017-05-18T14:00:00Z,,245.0,7.827,
M4,2017-05-18T15:00:00Z,,255.0,7.542,
M4,2017-05-18T16:00:00Z,,271.0,7.542,
M4,2017-05-18T17:00:00Z,,261.0,8.396,
M4,2017-05-18T18:00:00Z,,252.0,8.112,
M4,2017-05-18T19:00:00Z,,256.0,10.958,
M4,2017-05-18T20:00:00Z,,253.0,9.535,
M4,2017-05-18T21:00:00Z,,247.0,11.527,
M4,2017-05-18T22:00:00Z,,226.0,12.381,
M4,2017-05-18T23:00:00Z,,235.0,13.235,
M4,2017-05-19T00:00:00Z,,246.0,14.943,
M4,2017-05-19T01:00:00Z,,241.0,15.085,
M4,2017-05-19T02:00:00Z,,245.0,15.369,
M4,2017-05-19T03:00:00Z,,239.0,16.081,
M4,2017-05-19T04:00:00Z,,244.0,13.804,
M4,2017-05-19T05:00:00Z,,242.0,16.081,
M4,2017-05-19T06:00:00Z,,242.0,15.512,
M4,2017-05-19T07:00:00Z,,247.0,12.381,
M4,2017-05-19T08:00:00Z,,255.0,10.389,
M4,2017-05-19T09:00:00Z,,251.0,11.385,
M4,2017-05-19T10:00:00Z,,247.0,13.235,
M4,2017-05-19T11:00:00Z,,240.0,11.812,
M4,2017-05-19T12:00:00Z,,235.0,8.539,
M4,2017-05-19T13:00:00Z,,248.0,11.242,
M4,2017-05-19T14:00:00Z,,249.0,12.523,
M4,2017-05-19T15:00:00Z,,256.0,9.962,
M4,2017-05-19T16:00:00Z,,249.0,10.104,
M4,2017-05-19T17:00:00Z,,254.0,9.108,
M4,2017-05-19T18:00:00Z,,253.0,7.969,
M4,2017-05-19T19:00:00Z,,262.0,10.673,
M4,2017-05-19T20:00:00Z,,257.0,11.385,
M4,2017-05-19T21:00:00Z,,262.0,12.666,
M4,2017-05-19T22:00:00Z,,274.0,11.669,
M4,2017-05-19T23:00:00Z,,263.0,9.819,
M4,2017-05-20T00:00:00Z,,264.0,11.669,
M4,2017-05-20T01:00:00Z,,253.0,11.385,
M4,2017-05-20T02:00:00Z,,286.0,5.265,
M4,2017-05-20T03:00:00Z,,260.0,11.527,
M4,2017-05-20T04:00:00Z,,261.0,9.535,
M4,2017-05-20T05:00:00Z,,258.0,9.392,
M4,2017-05-20T06:00:00Z,,237.0,11.1,
M4,2017-05-20T07:00:00Z,,251.0,9.25,
M4,2017-05-20T08:00:00Z,,253.0,9.962,
M4,2017-05-20T09:00:00Z,,259.0,10.531,
M4,2017-05-20T10:00:00Z,,264.0,9.677,
M4,2017-05-20T11:00:00Z,,257.0,10.389,
M4,2017-05-20T12:00:00Z,,242.0,7.4,
M4,2017-05-20T13:00:00Z,,255.0,10.673,
M4,2017-05-20T14:00:00Z,,243.0,12.381,
M4,2017-05-20T15:00:00Z,,249.0,12.523,
M4,2017-05-20T16:00:00Z,,243.0,12.523,
M4,2017-05-20T17:00:00Z,,243.0,11.669,
M4,2017-05-20T18:00:00Z,,232.0,11.954,
M4,2017-05-20T19:00:00Z,,239.0,12.666,
M4,2017-05-20T20:00:00Z,,232.0,14.231,
M4,2017-05-20T21:00:00Z,,232.0,14.658,
M4,2017-05-20T22:00:00Z,,224.0,14.373,
M4,2017-05-20T23:00:00Z,,225.0,13.662,
M4,2017-05-21T00:00:00Z,,211.0,12.808,
M4,2017-05-21T01:00:00Z,,211.0,13.804,
M4,2017-05-21T02:00:00Z,,196.0,14.516,
M4,2017-05-21T03:00:00Z,,196.0,16.508,
M4,2017-05-21T04:00:00Z,,182.0,15.085,
M4,2017-05-21T05:00:00Z,,159.0,16.366,
M4,2017-05-21T06:00:00Z,,161.0,15.654,
M4,2017-05-21T07:00:00Z,,161.0,12.381,
M4,2017-05-21T08:00:00Z,,179.0,13.662,
M4,2017-05-21T09:00:00Z,,193.0,17.646,
M4,2017-05-21T10:00:00Z,,188.0,18.785,
M4,2017-05-21T11:00:00Z,,182.0,19.923,
M4,2017-05-21T12:00:00Z,,188.0,20.35,
M4,2017-05-21T13:00:00Z,,183.0,19.069,
M4,2017-05-21T14:00:00Z,,181.0,20.777,
M4,2017-05-21T15:00:00Z,,180.0,20.066,
M4,2017-05-21T16:00:00Z,,177.0,16.223,
M4,2017-05-21T17:00:00Z,,180.0,14.516,
M4,2017-05-21T18:00:00Z,,174.0,11.242,
M4,2017-05-21T19:00:00Z,,178.0,17.931,
M4,2017-05-21T20:00:00Z,,164.0,13.519,
M4,2017-05-21T21:00:00Z,,168.0,12.523,
M4,2017-05-21T22:00:00Z,,165.0,15.369,
M4,2017-05-21T23:00:00Z,,165.0,18.785,
M4,2017-05-22T00:00:00Z,,170.0,18.358,
M4,2017-05-22T01:00:00Z,,171.0,18.216,
M4,2017-05-22T02:00:00Z,,166.0,20.493,
M4,2017-05-22T03:00:00Z,,167.0,20.066,
M4,2017-05-22T04:00:00Z,,171.0,20.92,
M4,2017-05-22T05:00:00Z,,166.0,19.354,
M4,2017-05-22T06:00:00Z,,166.0,19.781,
M4,2017-05-22T07:00:00Z,,225.0,13.519,
M4,2017-05-22T08:00:00Z,,195.0,12.808,
M4,2017-05-22T09:00:00Z,,206.0,12.523,
M4,2017-05-22T10:00:00Z,,197.0,13.804,
M4,2017-05-22T11:00:00Z,,207.0,15.796,
M4,2017-05-22T12:00:00Z,,219.0,15.085,
M4,2017-05-22T13:00:00Z,,227.0,15.227,
M4,2017-05-22T14:00:00Z,,229.0,16.081,
M4,2017-05-22T15:00:00Z,,229.0,16.366,
M4,2017-05-22T16:00:00Z,,220.0,13.377,
M4,2017-05-22T17:00:00Z,,217.0,13.377,
M4,2017-05-22T18:00:00Z,,218.0,12.096,
M4,2017-05-22T19:00:00Z,,221.0,13.519,
M4,2017-05-22T20:00:00Z,,226.0,13.235,
M4,2017-05-22T21:00:00Z,,227.0,13.662,
M4,2017-05-22T22:00:00Z,,240.0,12.95,
M4,2017-05-22T23:00:00Z,,236.0,12.381,
M4,2017-05-23T00:00:00Z,,244.0,13.377,
M4,2017-05-23T01:00:00Z,,245.0,12.239,
M4,2017-05-23T02:00:00Z,,236.0,12.381,
M4,2017-05-23T03:00:00Z,,235.0,12.096,
M4,2017-05-23T04:00:00Z,,233.0,10.531,
M4,2017-05-23T05:00:00Z,,207.0,10.816,
M4,2017-05-23T06:00:00Z,,213.0,10.531,
M4,2017-05-23T07:00:00Z,,210.0,10.958,
M4,2017-05-23T08:00:00Z,,197.0,13.946,
M4,2017-05-23T09:00:00Z,,200.0,17.504,
M4,2017-05-23T10:00:00Z,,202.0,18.927,
M4,2017-05-23T11:00:00Z,,210.0,17.931,
M4,2017-05-23T12:00:00Z,,221.0,17.646,
M4,2017-05-23T13:00:00Z,,224.0,18.216,
M4,2017-05-23T14:00:00Z,,224.0,16.935,
M4,2017-05-23T15:00:00Z,,233.0,15.654,
M4,2017-05-23T16:00:00Z,,231.0,14.373,
M4,2017-05-23T17:00:00Z,,239.0,14.089,
M4,2017-05-23T18:00:00Z,,222.0,12.381,
M4,2017-05-23T19:00:00Z,,226.0,12.808,
M4,2017-05-23T20:00:00Z,,223.0,11.669,
M4,2017-05-23T21:00:00Z,,218.0,12.381,
M4,2017-05-23T22:00:00Z,,224.0,11.1,
M4,2017-05-23T23:00:00Z,,219.0,12.096,
M4,2017-05-24T00:00:00Z,,222.0,14.231,
M4,2017-05-24T01:00:00Z,,218.0,14.373,
M4,2017-05-24T02:00:00Z,,218.0,15.227,
M4,2017-05-24T03:00:00Z,,222.0,14.658,
M4,2017-05-24T04:00:00Z,,215.0,15.512,
M4,2017-05-24T05:00:00Z,,202.0,15.654,
M4,2017-05-24T06:00:00Z,,204.0,16.508,
M4,2017-05-24T07:00:00Z,,194.0,15.369,
M4,2017-05-24T08:00:00Z,,185.0,15.085,
M4,2017-05-24T09:00:00Z,,200.0,14.373,
M4,2017-05-24T10:00:00Z,,208.0,14.089,
M4,2017-05-24T11:00:00Z,,209.0,13.235,
M4,2017-05-24T12:00:00Z,,211.0,14.516,
M4,2017-05-24T13:00:00Z,,212.0,13.092,
M4,2017-05-24T14:00:00Z,,205.0,11.954,
M4,2017-05-24T15:00:00Z,,203.0,8.539,
M4,2017-05-24T16:00:00Z,,200.0,9.962,
M4,2017-05-24T17:00:00Z,,197.0,9.962,
M4,2017-05-24T18:00:00Z,,200.0,11.385,
M4,2017-05-24T19:00:00Z,,192.0,10.104,
M4,2017-05-24T20:00:00Z,,195.0,9.677,
M4,2017-05-24T21:00:00Z,,190.0,8.681,
M4,2017-05-24T22:00:00Z,,190.0,6.689,
M4,2017-05-24T23:00:00Z,,144.0,4.127,
M4,2017-05-25T00:00:00Z,,112.0,4.269,
M4,2017-05-25T01:00:00Z,,95.0,4.554,
M4,2017-05-25T02:00:00Z,,117.0,9.392,
M4,2017-05-25T03:00:00Z,,112.0,8.539,
M4,2017-05-25T04:00:00Z,,99.0,9.392,
M4,2017-05-25T05:00:00Z,,97.0,11.1,
M4,2017-05-25T06:00:00Z,,97.0,11.1,
M4,2017-05-25T07:00:00Z,,133.0,9.819,
M4,2017-05-25T08:00:00Z,,151.0,10.958,
M4,2017-05-25T09:00:00Z,,168.0,8.112,
M4,2017-05-25T10:00:00Z,,176.0,8.112,
M4,2017-05-25T11:00:00Z,,156.0,4.981,
M4,2017-05-25T12:00:00Z,,204.0,3.415,
M4,2017-05-25T13:00:00Z,,250.0,3.131,
M4,2017-05-25T14:00:00Z,,266.0,3.131,
M4,2017-05-25T15:00:00Z,,275.0,3.7,
M4,2017-05-25T16:00:00Z,,290.0,1.281,
M4,2017-05-25T17:00:00Z,,82.0,4.981,
M4,2017-05-25T18:00:00Z,,76.0,7.4,
M4,2017-05-25T19:00:00Z,,80.0,6.831,
M4,2017-05-25T20:00:00Z,,81.0,10.531,
M4,2017-05-25T21:00:00Z,,84.0,13.804,
M4,2017-05-25T22:00:00Z,,88.0,13.092,
M4,2017-05-25T23:00:00Z,,97.0,11.385,
M4,2017-05-26T00:00:00Z,,109.0,11.242,
M4,2017-05-26T01:00:00Z,,107.0,10.531,
M4,2017-05-26T02:00:00Z,,123.0,8.539,
M4,2017-05-26T03:00:00Z,,119.0,9.819,
M4,2017-05-26T04:00:00Z,,136.0,13.092,
M4,2017-05-26T05:00:00Z,,124.0,10.531,
M4,2017-05-26T06:00:00Z,,129.0,11.385,
M4,2017-05-26T07:00:00Z,,132.0,12.523,
M4,2017-05-26T08:00:00Z,,136.0,9.962,
M4,2017-05-26T09:00:00Z,,138.0,8.823,
M4,2017-05-26T10:00:00Z,,148.0,10.531,
M4,2017-05-26T11:00:00Z,,145.0,6.546,
M4,2017-05-26T12:00:00Z,,181.0,6.546,
M4,2017-05-26T13:00:00Z,,109.0,6.262,
M4,2017-05-26T14:00:00Z,,107.0,7.4,
M4,2017-05-26T15:00:00Z,,128.0,4.269,
M4,2017-05-26T16:00:00Z,,32.0,2.419,
M4,2017-05-26T17:00:00Z,,274.0,2.135,
M4,2017-05-26T18:00:00Z,,21.0,3.273,
M4,2017-05-26T19:00:00Z,,305.0,4.269,
M4,2017-05-26T20:00:00Z,,340.0,3.7,
M4,2017-05-26T21:00:00Z,,253.0,3.7,
M4,2017-05-26T22:00:00Z,,281.0,3.842,
M4,2017-05-26T23:00:00Z,,264.0,3.273,
M4,2017-05-27T00:00:00Z,,273.0,7.969,
M4,2017-05-27T01:00:00Z,,292.0,7.685,
M4,2017-05-27T02:00:00Z,,293.0,9.962,
M4,2017-05-27T03:00:00Z,,319.0,14.943,
M4,2017-05-27T04:00:00Z,,322.0,15.085,
M4,2017-05-27T05:00:00Z,,331.0,14.8,
M4,2017-05-27T06:00:00Z,,339.0,14.516,
M4,2017-05-27T07:00:00Z,,335.0,12.666,
M4,2017-05-27T08:00:00Z,,328.0,12.666,
M4,2017-05-27T09:00:00Z,,330.0,13.662,
M4,2017-05-27T10:00:00Z,,329.0,14.373,
M4,2017-05-27T11:00:00Z,,316.0,15.085,
M4,2017-05-27T12:00:00Z,,333.0,14.231,
M4,2017-05-27T13:00:00Z,,345.0,14.516,
M4,2017-05-27T14:00:00Z,,334.0,11.527,
M4,2017-05-27T15:00:00Z,,331.0,11.669,
M4,2017-05-27T16:00:00Z,,327.0,13.377,
M4,2017-05-27T17:00:00Z,,325.0,13.662,
M4,2017-05-27T18:00:00Z,,331.0,13.235,
M4,2017-05-27T19:00:00Z,,319.0,11.669,
M4,2017-05-27T20:00:00Z,,311.0,11.669,
M4,2017-05-27T21:00:00Z,,309.0,10.531,
M4,2017-05-27T22:00:00Z,,334.0,7.827,
M4,2017-05-27T23:00:00Z,,323.0,7.685,
M4,2017-05-28T00:00:00Z,,322.0,6.404,
M4,2017-05-28T01:00:00Z,,319.0,5.692,
M4,2017-05-28T02:00:00Z,,346.0,7.115,
M4,2017-05-28T03:00:00Z,,334.0,6.404,
M4,2017-05-28T04:00:00Z,,312.0,3.131,
M4,2017-05-28T05:00:00Z,,261.0,1.708,
M4,2017-05-28T06:00:00Z,,230.0,2.704,
M4,2017-05-28T07:00:00Z,,165.0,2.135,
M4,2017-05-28T08:00:00Z,,256.0,0.427,
M4,2017-05-28T09:00:00Z,,177.0,0.854,
M4,2017-05-28T10:00:00Z,,223.0,0.854,
M4,2017-05-28T11:00:00Z,,149.0,1.423,
M4,2017-05-28T12:00:00Z,,130.0,1.565,
M4,2017-05-28T13:00:00Z,,142.0,0.854,
M4,2017-05-28T14:00:00Z,,49.0,1.85,
M4,2017-05-28T15:00:00Z,,42.0,3.131,
M4,2017-05-28T16:00:00Z,,62.0,4.412,
M4,2017-05-28T17:00:00Z,,67.0,4.839,
M4,2017-05-28T18:00:00Z,,84.0,6.546,
